nummer1,levnummer,levnaam,bonnrlev,periode,datum,fk,prdkode,prdomschr,aantal,eenheid,stukprijs,btwperc,lotnr,vervaldat,bonnr_lev
256268,"002525","Vandemoortele Europe nv"," 051220-28984",11,05-12-2025," ","71464","Mini Muffin mixed box A232",8.00,"KART",19.16,0.0,"0000071464256268",17-11-2026,"AF"
256268,"002525","Vandemoortele Europe nv"," 051220-28984",11,05-12-2025," ","66179","Kersentaart B179 VDM voorgesne",40.00,"VE",6.84,0.0,"0000066179256268",30-04-2027,"AF"
256268,"002525","Vandemoortele Europe nv"," 051220-28984",11,05-12-2025," ","72116","Bresiliennetaart gesneden 10p",20.00,"VE",11.23,0.0,"0000072116256268",31-10-2026,"AF"
256268,"002525","Vandemoortele Europe nv"," 051220-28984",11,05-12-2025," ","49911","Houthakkersbrood B885",12.00,"KART",24.91,0.0,"0000049911256268",30-11-2026,"AF"
256268,"002525","Vandemoortele Europe nv"," 051220-28984",11,05-12-2025," ","74620","Doony's Mini Donuts 3 soorten",8.00,"KART",25.42,0.0,"0000074620256268",30-09-2026,"AF"
256268,"002525","Vandemoortele Europe nv"," 051220-28984",11,05-12-2025," ","81816","Houthakkersbrood Fit B906",4.00,"KART",26.15,0.0,"0000081816256268",30-11-2026,"AF"
256268,"002525","Vandemoortele Europe nv"," 051220-28984",11,05-12-2025," ","","Graag bevestiging aub",0.00,"",0.00,0.0,"",-  -,"AF"
256268,"002525","Vandemoortele Europe nv"," 051220-28984",11,05-12-2025," ","","Bedankt !!",0.00,"",0.00,0.0,"",-  -,"AF"
256269,"000663","KAASBRIK NV*"," 051220-29104",11,05-12-2025," ","94521","Emmental mix gemalen kaas50/50",480.00,"KG",4.15,0.0,"0000094521256269",10-02-2026,"AF"
256269,"000663","KAASBRIK NV*"," 051220-29104",11,05-12-2025," ","","Levering vrijdag 05/12",0.00,"",0.00,0.0,"",-  -,"AF"
256269,"000663","KAASBRIK NV*"," 051220-29104",11,05-12-2025," ","","Graag bevestiging aub",0.00,"",0.00,0.0,"",-  -,"AF"
256269,"000663","KAASBRIK NV*"," 051220-29104",11,05-12-2025," ","","Bedankt !!",0.00,"",0.00,0.0,"",-  -,"AF"
256270,"000815","VOLYS STAR NV"," 051220-33762",11,05-12-2025," ","","bestelbonnr: 238080",0.00,"",0.00,0.0,"",-  -,"AF"
256270,"000815","VOLYS STAR NV"," 051220-33762",11,05-12-2025," ","","",0.00,"",0.00,0.0,"",-  -,"AF"
256270,"000815","VOLYS STAR NV"," 051220-33762",11,05-12-2025," ","74415","Kip schnitzel hawaiiaanse wijz",6.00,"KG",11.55,0.0,"1111",10-07-2026,"AF"
256270,"000815","VOLYS STAR NV"," 051220-33762",11,05-12-2025," ","16603","Kalkoen borstschnitzels 8x125g",100.00,"KG",12.54,0.0,"0000016603256270",04-08-2026,"AF"
256270,"000815","VOLYS STAR NV"," 051220-33762",11,05-12-2025," ","75648","Kebabreepjes 2kg gevogelte Pit",100.00,"KG",8.78,0.0,"0000075648256270",10-11-2026,"AF"
256270,"000815","VOLYS STAR NV"," 051220-33762",11,05-12-2025," ","16458","Kalkoen pavÈ mignon 125gr 1645",80.00,"KG",12.32,0.0,"0000016458256270",08-08-2026,"AF"
256270,"000815","VOLYS STAR NV"," 051220-33762",11,05-12-2025," ","17197","Kip filet ham-kaas 8 x 125gr w",40.00,"KG",11.06,0.0,"0000017197256270",24-05-2026,"AF"
256270,"000815","VOLYS STAR NV"," 051220-33762",11,05-12-2025," ","97318","Kalkoenschnitzel 521 Volys 24x",30.00,"KG",12.12,0.0,"0000097318256270",23-10-2026,"AF"
256270,"000815","VOLYS STAR NV"," 051220-33762",11,05-12-2025," ","","Graag bevestiging voor leverin",0.00,"",0.00,0.0,"",-  -,"AF"
256270,"000815","VOLYS STAR NV"," 051220-33762",11,05-12-2025," ","","Bedankt !!",0.00,"",0.00,0.0,"",-  -,"AF"
256271,"001800","Unilever Ice Cream & Frozen"," 051220-33313",11,05-12-2025," ","","bestelbonnr: 237084",0.00,"",0.00,0.0,"",-  -,""
256271,"001800","Unilever Ice Cream & Frozen"," 051220-33313",11,05-12-2025," ","03781","Ola Viennetta ijstaart 1l 3003",0.00,"KART",13.94,0.0,"",-  -,""
256271,"001800","Unilever Ice Cream & Frozen"," 051220-33313",11,05-12-2025," ","","bestelling voor ALDI",0.00,"",0.00,0.0,"",-  -,""
256271,"001800","Unilever Ice Cream & Frozen"," 051220-33313",11,05-12-2025," ","03568","Magnum ijspralines 144 ml 3003",1092.00,"KART",36.59,0.0,"1111",31-01-2027,""
256271,"001800","Unilever Ice Cream & Frozen"," 051220-33313",11,05-12-2025," ","","enkel leveren op EUROPALETTEN",0.00,"",0.00,0.0,"",-  -,""
256271,"001800","Unilever Ice Cream & Frozen"," 051220-33313",11,05-12-2025," ","","graag leveren op 14/11/2025 vo",0.00,"",0.00,0.0,"",-  -,""
256271,"001800","Unilever Ice Cream & Frozen"," 051220-33313",11,05-12-2025," ","","bedankt voor de bevestiging",0.00,"",0.00,0.0,"",-  -,""
256272,"002851","Unilever ALDI"," 051220-33442",11,05-12-2025," ","","bestelbonnr: 238073",0.00,"",0.00,0.0,"",-  -,""
256272,"002851","Unilever ALDI"," 051220-33442",11,05-12-2025," ","","",0.00,"",0.00,0.0,"",-  -,""
256272,"002851","Unilever ALDI"," 051220-33442",11,05-12-2025," ","52011","Magnum Classic 4x100 ml 300842",840.00,"KART",23.20,0.0,"1111",30-09-2027,""
256272,"002851","Unilever ALDI"," 051220-33442",11,05-12-2025," ","92171","BJ 465ML COOKIE DOUGH 9217 ALD",180.00,"KART",41.28,0.0,"1111",30-04-2027,""
256272,"002851","Unilever ALDI"," 051220-33442",11,05-12-2025," ","","11115322",0.00,"",0.00,0.0,"",-  -,""
256272,"002851","Unilever ALDI"," 051220-33442",11,05-12-2025," ","","levering asap",0.00,"",0.00,0.0,"",-  -,""
256272,"002851","Unilever ALDI"," 051220-33442",11,05-12-2025," ","","EU-pal",0.00,"",0.00,0.0,"",-  -,""
256272,"002851","Unilever ALDI"," 051220-33442",11,05-12-2025," ","","bedankt voor bevestiging",0.00,"",0.00,0.0,"",-  -,""
256273,"002801","Mister Wafer bv"," 051220-35751",11,05-12-2025," ","77001","Luikse wafels deegbol Pegi",84.00,"KART",46.80,0.0,"0000077001256273",03-12-2026,""
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","","bestelbonnr: 238095",0.00,"",0.00,0.0,"",-  -,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","22400","Cocovite vloeibaar Eiwit 1kg v",30.00,"VE",3.37,0.0,"0000022400256274",04-03-2026,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","","Graag toevoegen aan nachtlever",0.00,"",0.00,0.0,"",-  -,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","","Bedankt !!",0.00,"",0.00,0.0,"",-  -,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","","bestelbonnr: 238116",0.00,"",0.00,0.0,"",-  -,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","","",0.00,"",0.00,0.0,"",-  -,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","20614","Beurre du Pays ongezouten bote",5.00,"VE",6.21,0.0,"1111",22-01-2026,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","09447","Delino creamy basisvinaigrette",0.00,"VE",7.74,0.0,"",-  -,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","06831","Bresc Knoflookpuree 1kg",4.00,"VE",7.21,0.0,"1111",13-07-2026,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","14181","Latteria Soresina grana padano",0.00,"VE",14.24,0.0,"1111",-  -,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","99211","LA Streetfood Smoky hemp sauce",1.00,"VE",4.65,0.0,"1111",03-05-2026,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","03155","Delino vinaigrette thousand is",4.00,"VE",7.58,0.0,"1111",27-05-2026,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","90994","Bieslookvinaigrette 2 L Delino",2.00,"VE",7.64,0.0,"1111",29-04-2026,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","91423","Delizio koolzaadolie 5L",4.00,"VE",8.98,0.0,"1111",11-12-2026,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","16482","Imagilights Viva tafellamp 1st",0.00,"VE",31.11,0.0,"",-  -,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","16482","Imagilights Viva tafellamp 1st",0.00,"VE",31.11,0.0,"",-  -,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","14284","Feudi Di Andronaco grillo (12",12.00,"VE",3.46,0.0,"0000014284256274",-  -,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","91909","Selina Zout 1kg",0.00,"VE",0.53,0.0,"",-  -,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","23885","LA Streetfood Pulled Chicken T",1.00,"KART",72.17,0.0,"1111",15-08-2026,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","03493","Gastronello mini mechelse koek",0.00,"VE",16.35,0.0,"",-  -,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","04234","Lutosa denappeltjes foodservic",4.00,"VE",4.90,0.0,"0000004234256274",28-03-2026,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","94513","Pizza  4 Formaggio Ristorante",0.00,"KART",17.93,0.0,"",-  -,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","94506","Pizza  Pepperoni Diavola Risto",0.00,"KART",21.53,0.0,"",-  -,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","03856","Bens Retail Achter ham Ontvet",6.00,"VE",4.81,0.0,"0000003856256274",26-12-2025,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","07485","Bens Retail Gerookt Spek Gesne",6.00,"KG",8.00,0.0,"0000007485256274",26-12-2025,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","04905","Delizio Gourmet bakken en brad",0.00,"VE",3.04,0.0,"",-  -,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","11368","Salamiblokjes zonder look 500g",5.00,"VE",4.81,0.0,"0000011368256274",28-12-2025,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","10915","Senses Zongedroogde tomaten op",6.00,"VE",7.54,0.0,"0000010915256274",18-02-2026,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","91890","Kaasblokjes Vepo 1kg",6.00,"KG",8.51,0.0,"0000091890256274",25-01-2026,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","02806","Verse Eieren large 3x (30x67 5",10.00,"KART",20.51,0.0,"0000002806256274",23-12-2025,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","22400","Cocovite vloeibaar Eiwit 1kg v",20.00,"VE",3.37,0.0,"0000022400256274",04-03-2026,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","13750","Cocovite eieren gekookt gepeld",15.00,"VE",15.92,0.0,"0000013750256274",01-01-2026,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","03386","Cocovite vloeibaar Eigeel 1kg",50.00,"VE",8.75,0.0,"0000003386256274",10-03-2026,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","08224","Cuisette emmental (100%) gemal",80.00,"KG",5.88,0.0,"0000008224256274",01-02-2026,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","14183","Parmezaanse kaas mix geraspt p",80.00,"KG",7.80,0.0,"0000014183256274",10-02-2026,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","16109","Didess bar mascarpone 12x60g",10.00,"KART",13.12,0.0,"1111",30-06-2026,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","15239","Ring vanille cremeux 8x57g",10.00,"KART",11.84,0.0,"1111",09-07-2026,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","16107","Quenelle chocolademousse 12x54",10.00,"KART",16.69,0.0,"1111",29-07-2026,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","06103","Panna cotta ring yoghurt citru",10.00,"KART",45.99,0.0,"1111",26-09-2026,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","08813","Rama prof. creamy delight natu",3.00,"VE",13.86,0.0,"1111",22-05-2026,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","98234","Rama prof. creamy delight fijn",3.00,"VE",15.74,0.0,"1111",21-04-2026,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","16442","Rama prof creamy delight komko",0.00,"VE",15.74,0.0,"",-  -,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","14563","Agriverde Piane Di Maggio treb",12.00,"VE",3.66,0.0,"0000014563256274",-  -,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","14283","Capoforte fiano (12 5%) 75cl",12.00,"VE",6.48,0.0,"0000014283256274",-  -,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","14281","Capoforte negroamaro (15%) 75c",12.00,"VE",7.18,0.0,"0000014281256274",-  -,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","14250","Capoforte primitivo 75cl",12.00,"VE",7.18,0.0,"0000014250256274",-  -,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","14577","Conti Sani chianti classico do",12.00,"VE",6.13,0.0,"0000014577256274",-  -,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","14287","Feudi Di Andronaco nero d'avol",12.00,"VE",3.70,0.0,"0000014287256274",-  -,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","14284","Feudi Di Andronaco grillo (12",12.00,"VE",3.46,0.0,"0000014284256274",-  -,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","15437","Mon RosÈ (12 5%) 75cl",0.00,"VE",5.42,0.0,"",-  -,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","14256","CDG bardolino chiaretto doc 75",12.00,"VE",3.13,0.0,"0000014256256274",-  -,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","14286","CDG bardolino doc (12%) 75cl",12.00,"VE",3.13,0.0,"0000014286256274",-  -,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","14285","CDG valpolicella doc (12 5%) 7",12.00,"VE",4.66,0.0,"0000014285256274",-  -,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","14198","Rocca Dei Forti prosecco 75cl",12.00,"VE",5.41,0.0,"0000014198256274",-  -,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","14583","Bepin De Eto conegliano valdob",12.00,"VE",8.59,0.0,"0000014583256274",-  -,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","92200","Rambla cava brut (11 5%) 75cl",12.00,"VE",6.92,0.0,"0000092200256274",-  -,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","","Graag voor nachtlevering",0.00,"",0.00,0.0,"",-  -,"AF"
256274,"002067","Spuntini NV"," 051220-36707",11,05-12-2025," ","","Bedankt !!",0.00,"",0.00,0.0,"",-  -,"AF"
256275,"002067","Spuntini NV"," 051220-43216",11,05-12-2025," ","","bestelbonnr: 238117",0.00,"",0.00,0.0,"",-  -,"AF"
256275,"002067","Spuntini NV"," 051220-43216",11,05-12-2025," ","","",0.00,"",0.00,0.0,"",-  -,"AF"
256275,"002067","Spuntini NV"," 051220-43216",11,05-12-2025," ","01874","Grand Marnier (40%) 70cl",6.00,"VE",23.65,0.0,"1111",-  -,"AF"
256275,"002067","Spuntini NV"," 051220-43216",11,05-12-2025," ","01877","Gordons gin (37 5%) 1L",6.00,"VE",18.97,0.0,"1111",-  -,"AF"
256275,"002067","Spuntini NV"," 051220-43216",11,05-12-2025," ","01883","Campari (25%) 1L",0.00,"VE",19.50,0.0,"",-  -,"AF"
256275,"002067","Spuntini NV"," 051220-43216",11,05-12-2025," ","02207","Bacardi carta blanca (37 5%) 1",6.00,"VE",21.32,0.0,"1111",-  -,"AF"
256275,"002067","Spuntini NV"," 051220-43216",11,05-12-2025," ","02218","Martini bianco (15%) 150cl",6.00,"VE",13.84,0.0,"1111",-  -,"AF"
256275,"002067","Spuntini NV"," 051220-43216",11,05-12-2025," ","02219","Martini Rosso (15%) 150cl",6.00,"VE",13.84,0.0,"1111",-  -,"AF"
256275,"002067","Spuntini NV"," 051220-43216",11,05-12-2025," ","02246","Cointreau (40%) 1L",6.00,"VE",29.23,0.0,"1111",-  -,"AF"
256275,"002067","Spuntini NV"," 051220-43216",11,05-12-2025," ","02250","Hendricks gin (41 4%) 70cl",2.00,"VE",30.58,0.0,"1111",-  -,"AF"
256275,"002067","Spuntini NV"," 051220-43216",11,05-12-2025," ","02276","Picon amer (21%) 1L",6.00,"VE",15.06,0.0,"1111",-  -,"AF"
256275,"002067","Spuntini NV"," 051220-43216",11,05-12-2025," ","01877","Gordons gin (37 5%) 1L",2.00,"VE",18.97,0.0,"1111",-  -,"AF"
256275,"002067","Spuntini NV"," 051220-43216",11,05-12-2025," ","01881","Baileys Irish cream original (",1.00,"VE",17.24,0.0,"1111",-  -,"AF"
256275,"002067","Spuntini NV"," 051220-43216",11,05-12-2025," ","12103","Vanreusel chickies mad rooster",1.00,"",24.55,0.0,"1111",31-07-2026,"AF"
256275,"002067","Spuntini NV"," 051220-43216",11,05-12-2025," ","","Toevoegen voor nachtlevering a",0.00,"",0.00,0.0,"",-  -,"AF"
256275,"002067","Spuntini NV"," 051220-43216",11,05-12-2025," ","","Bedankt !!",0.00,"",0.00,0.0,"",-  -,"AF"
256275,"002067","Spuntini NV"," 051220-43216",11,05-12-2025," ","14563","Agriverde Piane Di Maggio treb",2.00,"VE",3.66,0.0,"00000145632562751913",-  -,"AF"
256275,"002067","Spuntini NV"," 051220-43216",11,05-12-2025," ","","",0.00,"",0.00,0.0,"",-  -,"AF"
256275,"002067","Spuntini NV"," 051220-43216",11,05-12-2025," ","","",0.00,"",0.00,0.0,"",-  -,"AF"
256275,"002067","Spuntini NV"," 051220-43216",11,05-12-2025," ","14283","Capoforte fiano (12 5%) 75cl",2.00,"VE",6.48,0.0,"00000142832562751916",-  -,"AF"
